idx,x,y,q1_deg,q2_deg
263,-0.11566742153548071,0.07944404145607789,103.12448626227278,84.78600698542526
264,-0.11574553955704577,0.07924971677340228,103.18764027245169,84.82667967950965
265,-0.1158216183692247,0.07905458471061494,103.24983595495097,84.86898248584112
266,-0.11589564962911841,0.07885866666614542,103.31106994843479,84.91291046349892
267,-0.11596762521836503,0.07866198412461516,103.37133897628884,84.95845848749343
268,-0.11603753724403007,0.07846455865448118,103.43063984574405,85.0056212499859
269,-0.11610537803947209,0.07826641190567112,103.4889694469844,85.05439326154462
270,-0.11617114016518339,0.07806756560720886,103.54632475223877,85.10476885243645
271,-0.11623481640960578,0.07786804156483185,103.60270281485818,85.15674217395275
272,-0.11629639978992153,0.07766786165859975,103.65810076837836,85.21030719976862
273,-0.11635588355281898,0.0774670478404951,103.71251582556867,85.26545772733425
274,-0.11641326117523323,0.07726562213201604,103.76594527746816,85.32218737929747
275,-0.11646852636506139,0.07706360662176133,103.81838649240888,85.38048960495642
276,-0.11652167306185258,0.07686102346300822,103.86983691502765,85.44035768174072
277,-0.11657269543747263,0.07665789487128294,103.92029406526686,85.5017847167207
278,-0.11662158789674307,0.07645424312192464,103.9697555373646,85.56476364814309
279,-0.11666834507805476,0.07625009054764259,104.01821899883535,85.62928724699202
280,-0.11671296185395588,0.07604545953606713,104.06568218944177,85.69534811857424
281,-0.11675543333171416,0.07584037252729467,104.11214292015784,85.76293870412746
282,-0.11679575485385346,0.07563485201142685,104.15759907212491,85.8320512824504
283,-0.11683392199866449,0.07542892052610421,104.20204859560076,85.90267797155349
284,-0.1168699305806897,0.07522260065403481,104.24548950890234,85.9748107303291
285,-0.11690377665118233,0.07501591502051759,104.28791989734353,86.04844136023979
286,-0.11693545649853931,0.07480888629096141,104.32933791216807,86.12356150702378
287,-0.11696496664870838,0.07460153716839947,104.36974176947848,86.20016266241606
288,-0.11699230386556905,0.07439389039099968,104.40912974916212,86.2782361658842
289,-0.11701746515128739,0.07418596872957113,104.44750019381465,86.35777320637756
290,-0.1170404477466449,0.07397779498506707,104.48485150766186,86.4387648240886
291,-0.11706124913134103,0.07376939198608451,104.52118215548047,86.52120191222538
292,-0.1170798670242695,0.07356078258636073,104.55649066151909,86.60507521879386
293,-0.11709629938376855,0.07335198966226728,104.59077560841929,86.69037534838863
294,-0.1171105444078448,0.07314303611030111,104.62403563613833,86.7770927639915
295,-0.11712260053437083,0.07293394484457393,104.65626944087381,86.8652177887761
296,-0.11713246644125652,0.07272473879429925,104.68747577399103,86.95474060791804
297,-0.11714014104659398,0.07251544090127804,104.717653440954,87.04565127040873
298,-0.11714562350877625,0.07230607411738281,104.74680130026067,87.13793969087241
299,-0.11714891322658957,0.07209666140204081,104.77491826238304,87.23159565138512
300,-0.11715000983927934,0.0718872257197161,104.80200328871322,87.32660880329415
301,-0.11714891322658957,0.07167779003739139,104.8280553905157,87.42296866903747
302,-0.11714562350877625,0.07146837732204939,104.85307362788681,87.52066464396161
303,-0.11714014104659398,0.07125901053815416,104.87705710872218,87.6196859981373
304,-0.11713246644125652,0.07104971264513295,104.90000498769264,87.72002187817172
305,-0.11712260053437083,0.07084050659485827,104.92191646522951,87.82166130901624
306,-0.1171105444078448,0.07063141532913109,104.9427907865198,87.92459319576894
307,-0.11709629938376855,0.07042246177716492,104.96262724051203,88.02880632547082
308,-0.1170798670242695,0.07021366885307147,104.98142515893359,88.13428936889471
309,-0.11706124913134103,0.07000505945334769,104.99918391531988,88.2410308823262
310,-0.1170404477466449,0.06979665645436513,105.01590292405639,88.34901930933535
311,-0.11701746515128739,0.06958848270986107,105.03158163943414,88.45824298253874
312,-0.11699230386556905,0.06938056104843252,105.04621955471887,88.56869012535074
313,-0.1169649666487084,0.06917291427103273,105.05981620123534,88.68034885372339
314,-0.11693545649853931,0.06896556514847078,105.07237114746661,88.79320717787378
315,-0.11690377665118233,0.06875853641891462,105.08388399816948,88.90725300399863
316,-0.11686993058068972,0.06855185078539738,105.09435439350653,89.02247413597516
317,-0.11683392199866449,0.06834553091332798,105.10378200819521,89.13885827704715
318,-0.11679575485385346,0.06813959942800535,105.112166550675,89.2563930314964
319,-0.11675543333171418,0.06793407891213753,105.11950776229281,89.37506590629799
320,-0.11671296185395588,0.06772899190336507,105.12580541650763,89.49486431275938
321,-0.11666834507805476,0.06752436089178962,105.1310593181147,89.61577556814248
322,-0.11662158789674307,0.06732020831750755,105.1352693024897,89.73778689726828
323,-0.11657269543747263,0.06711655656814926,105.13843523485427,89.86088543410317
324,-0.11652167306185258,0.06691342797642397,105.14055700956236,89.98505822332703
325,-0.11646852636506139,0.06671084481767087,105.14163454940879,90.11029222188196
326,-0.11641326117523323,0.06650882930741615,105.14166780496022,90.23657430050183
327,-0.11635588355281899,0.0663074035989371,105.14065675390924,90.36389124522158
328,-0.11629639978992154,0.06610658978083245,105.13860140045186,90.49222975886649
329,-0.11623481640960578,0.06590640987460035,105.13550177468916,90.62157646252065
330,-0.11617114016518339,0.06570688583222334,105.13135793205383,90.75191789697445
331,-0.1161053780394721,0.06550803953376108,105.12616995276143,90.8832405241508
332,-0.11603753724403007,0.06530989278495102,105.11993794128746,91.01553072850976
333,-0.11596762521836503,0.06511246731481704,105.1126620258709,91.14877481843119
334,-0.11589564962911841,0.06491578477328677,105.10434235804381,91.28295902757564
335,-0.1158216183692247,0.06471986672881726,105.09497911218874,91.41806951622264
336,-0.11574553955704577,0.0645247346660299,105.08457248512313,91.55409237258688
337,-0.11566742153548071,0.0643304099833543,105.07312269571234,91.69101361411155
338,-0.11558727287105092,0.06413691399068179,105.06062998451091,91.82881918873922
339,-0.1155051023529606,0.06394426790702842,105.04709461343302,91.9674949761599
340,-0.11542091899213308,0.06375249285820823,105.03251686545245,92.10702678903615
341,-0.11533473202022251,0.0635616098745164,105.01689704433237,92.24740037420558
342,-0.11524655088860163,0.06337163988842316,105.00023547438563,92.38860141386017
343,-0.1151563852673252,0.06318260373227826,104.98253250026596,92.53061552670312
344,-0.11506424504406967,0.06299452213602644,104.96378848679008,92.67342826908252
345,-0.11497014032304888,0.06280741572493424,104.94400381879204,92.81702513610261
346,-0.1148740814239059,0.06262130501732813,104.92317890100918,92.96139156271221
347,-0.11477607888058156,0.06243621042234447,104.901314158001,93.10651292477063
348,-0.11467614344015908,0.06225215223769143,104.87841003410063,93.25237454009134
349,-0.11457428606168571,0.062069150647423105,104.85446699340002,93.39896166946336
350,-0.11447051791497079,0.061887225719726095,104.82948551976864,93.54625951765054
351,-0.11436485037936099,0.06170639740471885,104.80346611690636,93.69425323436916
